key,name,pos,team,pass_tds,pass_yds,pass_ints,rush_tds,rush_yds,receptions,reception_tds,reception_yds,two_pts,fumbles,kick_0_19,kick_20_29,kick_30_39,kick_40_49,kick_50,kick_extra_points,df_points_allowed_per_game,df_sacks,df_safeties,df_fumbles,df_tds,df_ints
minshew_QB_LV,Gardner Minshew,QB,LV,10.0,2152.0,7.0,2.0,100.0,,,,,,,,,,,,,,,,,
eagles_DST_PHI,Eagles,DST,PHI,,,,,,,,,,,,,,,,,23.875,47.0,,9.0,2.0,15.0
carlson_K_LV,Daniel Carlson,K,LV,,,,,,,,,,,,,,9.0,7.0,30.0,,,,,,
karty_K_LAR,Joshua Karty,K,LAR,,,,,,,,,,,,,,9.0,7.0,39.0,,,,,,
carlson_K_GB,Anders Carlson,K,GB,,,,,,,,,,,,,,9.0,7.0,38.0,,,,,,
reichard_K_MIN,Will Reichard,K,MIN,,,,,,,,,,,,,,9.0,7.0,33.0,,,,,,
little_K_JAX,Cam Little,K,JAX,,,,,,,,,,,,,,9.0,7.0,34.0,,,,,,
grupe_K_NO,Blake Grupe,K,NO,,,,,,,,,,,,,,9.0,7.0,34.0,,,,,,
gano_K_NYG,Graham Gano,K,NYG,,,,,,,,,,,,,,9.0,7.0,27.0,,,,,,
lutz_K_DEN,Wil Lutz,K,DEN,,,,,,,,,,,,,,9.0,7.0,28.0,,,,,,
ryland_K_NE,Chad Ryland,K,NE,,,,,,,,,,,,,,9.0,7.0,27.0,,,,,,
