#,bye,graph,high,low,name,overall,pick,pos,ppr,std.dev,team,team_count,timesdrafted,adp,key
56,11,,3.11,7.03,Aaron Rodgers,55.1,5.07,QB,True,6.1,GB,12,218,56,aaron_rodgers_QB
57,7,,3.09,7.03,O.J. Howard,56.4,5.08,TE,True,6.3,TB,12,252,57,oj_howard_TE
58,10,,4.01,7.06,James White,56.6,5.09,RB,True,5.1,NE,12,383,58,james_white_RB
59,12,,4.08,6.11,Mike Williams,57.9,5.10,WR,True,5.3,LAC,12,294,59,mike_williams_WR
60,10,,3.03,7.04,Deshaun Watson,59.5,5.11,QB,True,5.9,HOU,12,229,60,deshaun_watson_QB
61,6,,4.04,7.10,Tarik Cohen,59.7,5.12,RB,True,5.8,CHI,12,379,61,tarik_cohen_RB
62,7,,3.06,8.06,D.J. Moore,60.6,6.01,WR,True,6.7,CAR,12,357,62,dj_moore_WR
63,4,,4.06,7.10,Tevin Coleman,61.4,6.01,RB,True,6.3,SF,12,342,63,tevin_coleman_RB
64,12,,3.12,8.04,Hunter Henry,61.7,6.02,TE,True,6.2,LAC,12,284,64,hunter_henry_TE
65,12,,4.01,8.06,Sammy Watkins,64.6,6.05,WR,True,7.2,KC,12,311,65,sammy_watkins_WR
66,11,,3.07,8.07,Evan Engram,65.2,6.05,TE,True,6.3,NYG,12,240,66,evan_engram_TE
67,9,,4.12,7.12,Tyler Boyd,65.4,6.05,WR,True,6.3,CIN,12,342,67,tyler_boyd_WR
68,7,,4.01,8.09,Baker Mayfield,65.5,6.06,QB,True,7.2,CLE,12,187,68,baker_mayfield_QB
69,10,,5.01,8.06,Derrius Guice,67.4,6.07,RB,True,7.4,WAS,12,337,69,derrius_guice_RB
70,12,,3.04,8.03,Darrell Henderson,68.8,6.09,RB,True,8.5,FA,12,270,70,darrell_henderson_RB
71,10,,5.01,8.10,Alshon Jeffery,69.3,6.09,WR,True,6.6,PHI,12,331,71,alshon_jeffery_WR
72,10,,4.07,8.05,Lamar Miller,69.9,6.10,RB,True,7.3,HOU,12,393,72,lamar_miller_RB
73,6,,4.02,9.04,Eric Ebron,71.1,6.11,TE,True,8.2,IND,12,203,73,eric_ebron_TE
74,4,,5.01,8.07,Robby Anderson,72.5,7.01,WR,True,7.0,NYJ,12,318,74,robby_anderson_WR
75,9,,4.06,8.12,Matt Ryan,72.7,7.01,QB,True,8.3,ATL,12,188,75,matt_ryan_QB
76,4,,5.06,8.10,Dante Pettis,74.6,7.03,WR,True,7.0,SF,12,405,76,dante_pettis_WR
77,11,,4.07,8.10,Rashaad Penny,75.1,7.03,RB,True,7.9,SEA,12,418,77,rashaad_penny_RB
78,9,,4.06,8.12,Jared Cook,75.1,7.03,TE,True,8.2,NO,12,202,78,jared_cook_TE
79,12,,5.05,8.10,Christian Kirk,77.2,7.05,WR,True,6.8,ARI,12,353,79,christian_kirk_WR
80,9,,4.02,9.05,Drew Brees,77.2,7.05,QB,True,9.5,NO,12,207,80,drew_brees_QB
81,6,,5.10,9.02,Allen Robinson,78.9,7.07,WR,True,7.2,CHI,12,360,81,allen_robinson_WR
82,9,,5.02,9.01,Latavius Murray,80.8,7.09,RB,True,7.7,NO,12,362,82,latavius_murray_RB
83,10,,6.03,9.04,Will Fuller,82.5,7.10,WR,True,6.7,HOU,12,316,83,will_fuller_WR
84,7,,6.03,10.07,Vance McDonald,82.6,7.11,TE,True,8.9,PIT,12,213,84,vance_mcdonald_TE
85,12,,5.10,9.04,Miles Sanders,83.3,7.11,RB,True,7.5,FA,12,264,85,miles_sanders_RB
86,7,,5.06,9.04,Kareem Hunt,83.9,7.12,RB,True,7.8,CLE,12,295,86,kareem_hunt_RB
87,10,,5.01,9.08,Carson Wentz,84.4,7.12,QB,True,7.4,PHI,12,252,87,carson_wentz_QB
88,11,,5.03,10.05,Sterling Shepard,86.8,8.03,WR,True,8.3,NYG,12,280,88,sterling_shepard_WR
89,11,,5.07,10.08,Russell Wilson,87.6,8.04,QB,True,8.8,SEA,12,207,89,russell_wilson_QB
90,7,,1.02,9.10,Ronald Jones II,87.9,8.04,RB,True,8.4,TB,12,282,90,ronald_jones_ii_RB
91,7,,6.03,11.05,David Njoku,88.3,8.04,TE,True,9.9,CLE,12,194,91,david_njoku_TE
92,12,,1.02,10.02,Kyler Murray,89.0,8.05,QB,True,10.9,FA,12,177,92,kyler_murray_QB
93,10,,4.08,10.02,Jordan Howard,89.3,8.05,RB,True,9.3,PHI,12,257,93,jordan_howard_RB
94,6,,4.06,9.11,LeSean McCoy,90.8,8.07,RB,True,13.0,BUF,12,157,94,lesean_mccoy_RB
95,6,,2.11,10.02,Bears,91.5,8.08,DST,True,9.1,CHI,12,296,95,bears_DST
96,10,,6.09,9.09,Royce Freeman,92.1,8.08,RB,True,6.2,DEN,12,245,96,royce_freeman_RB
97,12,,6.03,10.06,Larry Fitzgerald,93.2,8.09,WR,True,8.4,ARI,12,262,97,larry_fitzgerald_WR
98,5,,5.11,10.05,Marvin Jones,96.6,9.01,WR,True,7.8,DET,12,266,98,marvin_jones_WR
99,11,,6.01,10.10,Geronimo Allison,97.0,9.01,WR,True,7.5,GB,12,283,99,geronimo_allison_WR
100,10,,7.04,10.10,N'Keal Harry,98.0,9.02,WR,True,7.2,NE,12,162,100,nkeal_harry_WR
101,10,,7.07,10.07,Donta Foreman,100.4,9.04,RB,True,7.5,HOU,12,217,101,donta_foreman_RB
102,11,,6.06,11.04,D.K. Metcalf,100.4,9.04,WR,True,9.0,SEA,12,184,102,dk_metcalf_WR
103,7,,7.02,10.09,Cam Newton,100.4,9.04,QB,True,8.4,CAR,12,249,103,cam_newton_QB
104,11,,5.09,10.10,Corey Davis,100.9,9.05,WR,True,8.6,TEN,12,281,104,corey_davis_WR
105,12,,7.02,10.10,Austin Ekeler,101.1,9.05,RB,True,7.9,LAC,12,200,105,austin_ekeler_RB
106,4,,6.12,11.12,Jerick McKinnon,105.0,9.09,RB,True,9.1,SF,12,171,106,jerick_mckinnon_RB
107,11,,6.11,11.04,Golden Tate,105.2,9.09,WR,True,8.2,NYG,12,267,107,golden_tate_WR
108,9,,6.01,11.09,Jared Goff,106.0,9.10,QB,True,10.0,LAR,12,292,108,jared_goff_QB
109,10,,5.05,11.06,Dede Westbrook,106.3,9.10,WR,True,8.7,JAX,12,279,109,dede_westbrook_WR
110,7,,7.01,11.10,Jaylen Samuels,106.6,9.11,RB,True,8.2,PIT,12,230,110,jaylen_samuels_RB
111,9,,8.01,11.02,Rams,107.2,9.11,DST,True,5.9,LAR,12,139,111,rams_DST
112,11,,7.04,11.09,Marquez Valdes-Scantling,108.2,9.12,WR,True,8.6,GB,12,300,112,marquez_valdesscantling_WR
113,12,,5.06,11.12,Carlos Hyde,108.5,10.01,RB,True,11.2,KC,12,197,113,carlos_hyde_RB
114,10,,6.03,11.11,Courtland Sutton,111.1,10.03,WR,True,8.7,DEN,12,261,114,courtland_sutton_WR
115,7,,8.02,12.09,Jameis Winston,112.9,10.05,QB,True,9.1,TB,12,243,115,jameis_winston_QB
116,10,,8.05,11.10,Keke Coutee,113.4,10.05,WR,True,7.5,HOU,12,230,116,keke_coutee_WR
117,9,,8.06,12.05,Ito Smith,113.8,10.06,RB,True,8.9,ATL,12,206,117,ito_smith_RB
118,12,,5.12,12.05,Mecole Hardman,114.4,10.06,WR,True,10.9,KC,12,121,118,mecole_hardman_WR
119,12,,8.01,12.02,Philip Rivers,115.2,10.07,QB,True,9.3,LAC,12,240,119,philip_rivers_QB
120,10,,5.10,12.03,Jaguars,116.4,10.08,DST,True,8.1,JAX,12,123,120,jaguars_DST
121,12,,7.04,12.04,Damien Harris,116.5,10.09,RB,True,8.6,FA,12,187,121,damien_harris_RB
122,9,,7.04,14.06,Austin Hooper,117.5,10.09,TE,True,16.6,ATL,12,190,122,austin_hooper_TE
123,12,,9.04,12.03,Chargers,119.5,10.11,DST,True,6.7,LAC,12,104,123,chargers_DST
124,7,,5.01,12.11,Ben Roethlisberger,120.1,10.12,QB,True,10.8,PIT,12,181,124,ben_roethlisberger_QB
125,7,,7.11,12.10,Curtis Samuel,121.9,11.02,WR,True,7.9,CAR,12,228,125,curtis_samuel_WR
126,10,,4.04,14.04,Tom Brady,123.1,11.03,QB,True,13.5,NE,12,170,126,tom_brady_QB
127,10,,8.02,12.11,Adrian Peterson,123.2,11.03,RB,True,9.9,WAS,12,273,127,adrian_peterson_RB
128,5,,7.01,14.10,T.J. Hockenson,124.6,11.05,TE,True,17.5,DET,12,228,128,tj_hockenson_TE
129,10,,8.06,12.09,DeSean Jackson,125.0,11.05,WR,True,7.4,PHI,12,228,129,desean_jackson_WR
130,7,,8.01,12.12,James Washington,126.4,11.06,WR,True,8.3,PIT,12,168,130,james_washington_WR
131,8,,3.01,13.10,Dak Prescott,126.9,11.07,QB,True,13.2,DAL,12,215,131,dak_prescott_QB
132,10,,7.09,13.02,Emmanuel Sanders,127.2,11.07,WR,True,9.5,DEN,12,157,132,emmanuel_sanders_WR
133,7,,8.07,13.03,Donte Moncrief,127.9,11.08,WR,True,8.8,PIT,12,215,133,donte_moncrief_WR
134,12,,8.01,13.08,Alexander Mattison,128.4,11.08,RB,True,11.4,MIN,12,259,134,alexander_mattison_RB
135,8,,10.01,14.06,Ravens,129.7,11.10,DST,True,9.6,BAL,12,98,135,ravens_DST
136,7,,9.05,14.07,Browns,131.7,11.12,DST,True,8.9,CLE,12,86,136,browns_DST
137,12,,8.01,13.11,Devin Singletary,132.3,11.12,RB,True,10.3,FA,12,194,137,devin_singletary_RB
138,7,,8.02,14.09,Peyton Barber,132.7,12.01,RB,True,12.9,TB,12,271,138,peyton_barber_RB
139,4,,8.09,14.11,Jimmy Garoppolo,134.0,12.02,QB,True,10.5,SF,12,169,139,jimmy_garoppolo_QB
140,6,,9.04,14.12,Tyrell Williams,134.9,12.03,WR,True,10.3,OAK,12,102,140,tyrell_williams_WR
141,6,,10.01,13.09,Anthony Miller,135.5,12.03,WR,True,7.9,CHI,12,114,141,anthony_miller_WR
142,6,,10.03,13.11,Parris Campbell,135.9,12.04,WR,True,7.3,IND,12,120,142,parris_campbell_WR
143,6,,7.12,15.04,Nyheim Hines,136.1,12.04,RB,True,13.9,IND,12,288,143,nyheim_hines_RB
144,12,,10.11,14.10,Vikings,138.6,12.07,DST,True,8.8,MIN,12,92,144,vikings_DST
145,6,,10.01,15.10,Josh Allen,140.2,12.08,QB,True,10.1,BUF,12,162,145,josh_allen_QB
146,8,,9.01,14.08,Cowboys,141.9,12.10,DST,True,10.7,DAL,12,85,146,cowboys_DST
147,12,,9.03,15.10,Justice Hill,143.3,12.11,RB,True,15.2,FA,12,179,147,justice_hill_RB
148,10,,10.12,15.08,Daesean Hamilton,143.8,12.12,WR,True,12.1,DEN,12,84,148,daesean_hamilton_WR
149,11,,7.03,15.10,Delanie Walker,143.9,12.12,TE,True,19.5,TEN,12,370,149,delanie_walker_TE
150,12,,10.02,15.04,Kirk Cousins,144.6,13.01,QB,True,9.9,MIN,12,155,150,kirk_cousins_QB
151,10,,10.07,15.06,Dallas Goedert,144.9,13.01,TE,True,17.3,PHI,12,21,151,dallas_goedert_TE
152,8,,6.08,15.12,Lamar Jackson,145.4,13.01,QB,True,15.0,BAL,12,183,152,lamar_jackson_QB
153,9,,3.02,14.03,Greg Zuerlein,146.0,13.02,K,True,12.0,LAR,12,492,153,greg_zuerlein_K
154,7,,7.06,15.12,Greg Olsen,146.8,13.03,TE,True,20.1,CAR,12,286,154,greg_olsen_TE
155,6,,10.02,15.08,Devin Funchess,147.3,13.03,WR,True,12.0,IND,12,135,155,devin_funchess_WR
156,8,,2.09,14.05,Justin Tucker,149.4,13.05,K,True,16.1,BAL,12,201,156,justin_tucker_K
157,11,,8.09,15.10,Dion Lewis,150.1,13.06,RB,True,16.9,TEN,12,254,157,dion_lewis_RB
158,10,,11.04,15.12,Texans,151.4,13.07,DST,True,10.3,HOU,12,119,158,texans_DST
159,11,,7.11,15.12,Jimmy Graham,151.5,13.07,TE,True,21.2,GB,12,146,159,jimmy_graham_TE
160,12,,8.03,15.10,Marquise Brown,151.8,13.08,WR,True,14.9,FA,12,104,160,marquise_brown_WR
161,6,,11.02,16.03,Mitch Trubisky,152.7,13.09,QB,True,11.8,CHI,12,187,161,mitch_trubisky_QB
162,12,,6.01,14.07,Harrison Butker,152.8,13.09,K,True,14.4,KC,12,119,162,harrison_butker_K
163,6,,10.01,16.06,Mike Davis,153.3,13.09,RB,True,23.1,CHI,12,20,163,mike_davis_RB
164,5,,10.11,15.07,DeVante Parker,153.7,13.10,WR,True,11.1,MIA,12,121,164,devante_parker_WR
165,4,,8.01,15.12,Chris Herndon IV,154.5,13.11,TE,True,21.4,NYJ,12,78,165,chris_herndon_iv_TE
166,12,,9.08,15.12,Darwin Thompson,154.8,13.11,RB,True,20.3,KC,12,44,166,darwin_thompson_RB
167,12,,9.05,15.12,Deebo Samuel,155.3,13.11,WR,True,15.2,FA,12,83,167,deebo_samuel_WR
168,10,,11.10,14.10,Kaimi Fairbairn,155.8,13.12,K,True,9.8,HOU,12,68,168,kaimi_fairbairn_K
169,9,,11.11,14.08,Wil Lutz,155.8,13.12,K,True,6.1,NO,12,95,169,wil_lutz_K
170,6,,9.06,16.09,Jack Doyle,155.9,13.12,TE,True,20.6,IND,12,21,170,jack_doyle_TE
171,10,,7.04,15.10,Nick Foles,156.7,14.01,QB,True,23.7,JAX,12,20,171,nick_foles_QB
172,5,,8.12,18.12,CJ Anderson,156.7,14.01,RB,True,24.8,DET,12,42,172,cj_anderson_RB
173,12,,8.09,15.12,Kyle Rudolph,156.8,14.01,TE,True,23.1,MIN,12,73,173,kyle_rudolph_TE
174,4,,8.08,15.12,Matt Breida,156.9,14.01,RB,True,16.6,SF,12,136,174,matt_breida_RB
175,10,,9.10,15.12,Chris Thompson,156.9,14.01,RB,True,17.6,WAS,12,139,175,chris_thompson_RB
176,6,,8.03,16.02,Trey Burton,157.1,14.01,TE,True,21.3,CHI,12,192,176,trey_burton_TE
177,5,,10.09,16.03,Kalen Ballage,158.1,14.02,RB,True,17.8,MIA,12,100,177,kalen_ballage_RB
178,11,,11.01,17.02,Jamaal Williams,158.8,14.03,RB,True,18.4,GB,12,59,178,jamaal_williams_RB
179,6,,11.07,15.12,Derek Carr,158.8,14.03,QB,True,14.0,OAK,12,113,179,derek_carr_QB
180,10,,9.02,16.12,Jordan Reed,159.1,14.03,TE,True,19.8,WAS,12,54,180,jordan_reed_TE
181,8,,4.12,15.12,Michael Gallup,159.2,14.03,WR,True,22.3,DAL,12,57,181,michael_gallup_WR
182,9,,11.03,15.12,Malcolm Brown,159.8,14.04,RB,True,14.9,LAR,12,41,182,malcolm_brown_RB
183,10,,12.03,15.10,Stephen Gostkowski,159.9,14.04,K,True,6.6,NE,12,62,183,stephen_gostkowski_K
184,6,,10.02,16.09,Robert Foster,159.9,14.04,WR,True,18.2,BUF,12,23,184,robert_foster_WR
185,10,,9.12,15.12,Demaryius Thomas,160.5,14.05,WR,True,21.0,NE,12,26,185,demaryius_thomas_WR
186,10,,11.10,15.12,Broncos,160.6,14.05,DST,True,10.2,DEN,12,169,186,broncos_DST
187,4,,9.07,16.01,Marquise Goodwin,160.8,14.05,WR,True,17.1,SF,12,46,187,marquise_goodwin_WR
188,9,,10.03,15.12,Tre'Quan Smith,161.5,14.05,WR,True,13.6,NO,12,125,188,trequan_smith_WR
189,12,,8.07,16.02,Noah Fant,162.3,14.06,TE,True,18.9,FA,12,74,189,noah_fant_TE
190,12,,11.09,15.12,Andy Isabella,162.5,14.07,WR,True,12.5,ARI,12,92,190,andy_isabella_WR
191,5,,12.02,15.12,Kenny Stills,162.6,14.07,WR,True,14.7,MIA,12,34,191,kenny_stills_WR
192,8,,6.12,17.01,Randall Cobb,162.8,14.07,WR,True,25.8,DAL,12,29,192,randall_cobb_WR
193,9,,11.07,16.11,Giovani Bernard,163.3,14.07,RB,True,15.4,CIN,12,25,193,giovani_bernard_RB
194,10,,11.03,15.12,Eagles,164.5,14.09,DST,True,10.2,PHI,12,185,194,eagles_DST
195,10,,11.01,16.07,Ryquell Armstead,166.0,14.10,RB,True,15.3,JAX,12,48,195,ryquell_armstead_RB
196,4,,14.01,15.10,Robbie Gould,167.7,14.12,K,True,5.1,SF,12,51,196,robbie_gould_K
197,9,,12.02,15.12,Saints,167.8,14.12,DST,True,9.5,NO,12,92,197,saints_DST
198,6,,13.04,17.03,John Brown,168.2,14.12,WR,True,11.1,BUF,12,20,198,john_brown_WR
199,4,,10.01,15.12,Sam Darnold,168.3,14.12,QB,True,16.5,NYJ,12,21,199,sam_darnold_QB
200,10,,12.04,16.09,Patriots,168.6,15.01,DST,True,9.4,NE,12,136,200,patriots_DST
201,5,,12.08,17.06,Matthew Stafford,168.6,15.01,QB,True,11.9,DET,12,64,201,matthew_stafford_QB
202,10,,14.05,16.02,Jake Elliott,169.3,15.01,K,True,5.4,PHI,12,84,202,jake_elliott_K
203,6,,12.10,15.12,Bills,169.3,15.01,DST,True,9.6,BUF,12,50,203,bills_DST
204,11,,14.05,15.12,Mason Crosby,169.7,15.02,K,True,4.2,GB,12,63,204,mason_crosby_K
205,6,,6.03,16.01,Adam Vinatieri,170.6,15.03,K,True,14.0,IND,12,70,205,adam_vinatieri_K
206,6,,13.09,17.04,Colts,171.0,15.03,DST,True,9.9,IND,12,27,206,colts_DST
207,9,,14.06,16.05,Giorgio Tavecchio,171.1,15.03,K,True,5.7,ATL,12,77,207,giorgio_tavecchio_K
208,8,,12.12,15.12,Brett Maher,171.7,15.04,K,True,5.8,DAL,12,41,208,brett_maher_K
209,12,,14.07,15.12,Michael Badgley,172.3,15.04,K,True,5.0,LAC,12,53,209,michael_badgley_K
210,12,,14.07,15.12,Dan Bailey,172.9,15.05,K,True,4.5,MIN,12,32,210,dan_bailey_K
1,8,,1.01,1.04,Ezekiel Elliott,1.6,1.02,RB,False,0.8,DAL,12,358,1,ezekiel_elliott_RB
2,11,,1.01,1.05,Saquon Barkley,2.1,1.02,RB,False,0.9,NYG,12,373,2,saquon_barkley_RB
3,9,,1.01,1.06,Alvin Kamara,3.6,1.04,RB,False,1.2,NO,12,271,3,alvin_kamara_RB
4,7,,1.01,1.06,Christian McCaffrey,3.7,1.04,RB,False,1.0,CAR,12,279,4,christian_mccaffrey_RB
5,12,,1.02,1.11,David Johnson,5.7,1.06,RB,False,1.3,ARI,12,295,5,david_johnson_RB
6,12,,1.03,1.10,Melvin Gordon,6.0,1.06,RB,False,1.1,LAC,12,323,6,melvin_gordon_RB
7,10,,1.01,1.12,DeAndre Hopkins,7.4,1.07,WR,False,1.8,HOU,12,293,7,deandre_hopkins_WR
8,4,,1.02,2.03,LeVeon Bell,8.3,1.08,RB,False,2.3,NYJ,12,282,8,leveon_bell_RB
9,11,,1.05,2.01,Davante Adams,8.6,1.09,WR,False,1.4,GB,12,315,9,davante_adams_WR
10,9,,1.06,2.06,Joe Mixon,10.1,1.10,RB,False,1.8,CIN,12,269,10,joe_mixon_RB
11,9,,1.05,2.06,Michael Thomas,11.6,1.12,WR,False,2.0,NO,12,306,11,michael_thomas_WR
12,9,,1.07,2.07,Julio Jones,11.8,1.12,WR,False,1.9,ATL,12,296,12,julio_jones_WR
13,7,,1.05,2.09,James Conner,12.3,1.12,RB,False,2.7,PIT,12,349,13,james_conner_RB
14,12,,1.06,2.10,Dalvin Cook,13.7,2.02,RB,False,2.7,MIN,12,329,14,dalvin_cook_RB
15,7,,1.07,2.10,Odell Beckham Jr,14.8,2.03,WR,False,2.2,CLE,12,345,15,odell_beckham_jr_WR
16,9,,1.04,2.11,Todd Gurley,15.4,2.03,RB,False,3.0,LAR,12,297,16,todd_gurley_RB
17,7,,1.04,3.01,Nick Chubb,16.7,2.05,RB,False,3.2,CLE,12,342,17,nick_chubb_RB
18,7,,1.11,2.11,JuJu Smith-Schuster,17.4,2.05,WR,False,2.6,PIT,12,368,18,juju_smithschuster_WR
19,12,,1.04,3.01,Travis Kelce,18.1,2.06,TE,False,3.2,KC,12,365,19,travis_kelce_TE
20,12,,1.10,3.05,Damien Williams,18.5,2.07,RB,False,3.4,KC,12,311,20,damien_williams_RB
21,7,,1.10,3.04,Mike Evans,20.8,2.09,WR,False,2.5,TB,12,368,21,mike_evans_WR
22,6,,2.01,3.05,Antonio Brown,21.2,2.09,WR,False,2.9,OAK,12,381,22,antonio_brown_WR
23,10,,1.11,3.08,Leonard Fournette,22.8,2.11,RB,False,3.3,JAX,12,315,23,leonard_fournette_RB
24,11,,1.12,4.02,Derrick Henry,23.5,2.12,RB,False,4.5,TEN,12,284,24,derrick_henry_RB
25,6,,2.02,3.09,Marlon Mack,24.7,3.01,RB,False,3.2,IND,12,342,25,marlon_mack_RB
26,6,,1.12,3.10,T.Y. Hilton,25.9,3.02,WR,False,2.9,IND,12,283,26,ty_hilton_WR
27,11,,2.01,4.01,Aaron Jones,26.7,3.03,RB,False,3.6,GB,12,338,27,aaron_jones_RB
28,9,,2.02,4.03,A.J. Green,27.4,3.03,WR,False,3.2,CIN,12,235,28,aj_green_WR
29,12,,1.01,4.06,Pat Mahomes,28.1,3.04,QB,False,6.2,KC,12,241,29,pat_mahomes_QB
30,9,,2.01,4.04,Devonta Freeman,29.1,3.05,RB,False,3.6,ATL,12,323,30,devonta_freeman_RB
31,6,,2.07,4.07,Josh Jacobs,29.9,3.06,RB,False,3.4,OAK,12,281,31,josh_jacobs_RB
32,12,,2.10,4.04,Adam Thielen,30.7,3.07,WR,False,3.5,MIN,12,281,32,adam_thielen_WR
33,12,,2.11,4.06,Keenan Allen,32.4,3.08,WR,False,3.5,LAC,12,381,33,keenan_allen_WR
34,5,,2.09,4.10,Kerryon Johnson,33.4,3.09,RB,False,3.7,DET,12,441,34,kerryon_johnson_RB
35,8,,2.08,4.08,Amari Cooper,33.5,3.10,WR,False,4.1,DAL,12,364,35,amari_cooper_WR
36,10,,2.08,4.11,Zach Ertz,34.9,3.11,TE,False,5.0,PHI,12,265,36,zach_ertz_TE
37,4,,2.05,5.03,George Kittle,35.2,3.11,TE,False,4.8,SF,12,265,37,george_kittle_TE
38,6,,2.10,5.04,David Montgomery,37.2,4.01,RB,False,4.8,CHI,12,303,38,david_montgomery_RB
39,8,,2.11,5.03,Mark Ingram,37.4,4.01,RB,False,4.1,BAL,12,381,39,mark_ingram_RB
40,12,,3.04,4.12,Stefon Diggs,39.6,4.04,WR,False,3.7,MIN,12,334,40,stefon_diggs_WR
41,10,,2.04,5.10,Sony Michel,41.1,4.05,RB,False,5.0,NE,12,340,41,sony_michel_RB
42,12,,2.02,6.04,Tyreek Hill,42.0,4.06,WR,False,6.9,KC,12,326,42,tyreek_hill_WR
43,10,,2.12,5.10,Phillip Lindsay,42.3,4.06,RB,False,4.9,DEN,12,336,43,phillip_lindsay_RB
44,10,,2.05,5.10,Julian Edelman,42.7,4.07,WR,False,4.3,NE,12,294,44,julian_edelman_WR
45,11,,3.03,5.09,Chris Carson,43.2,4.07,RB,False,5.3,SEA,12,343,45,chris_carson_RB
46,9,,3.05,5.07,Brandin Cooks,44.0,4.08,WR,False,3.5,LAR,12,338,46,brandin_cooks_WR
47,6,,1.12,6.03,Andrew Luck,44.7,4.09,QB,False,5.8,IND,12,232,47,andrew_luck_QB
48,5,,3.02,5.09,Kenny Golladay,47.2,4.11,WR,False,4.0,DET,12,318,48,kenny_golladay_WR
49,11,,3.01,6.04,Aaron Rodgers,49.5,5.01,QB,False,5.6,GB,12,195,49,aaron_rodgers_QB
50,9,,4.01,6.05,Robert Woods,49.5,5.02,WR,False,3.8,LAR,12,310,50,robert_woods_WR
51,5,,3.11,6.01,Kenyan Drake,49.9,5.02,RB,False,5.0,MIA,12,391,51,kenyan_drake_RB
52,7,,4.01,8.04,O.J. Howard,51.9,5.04,TE,False,5.7,TB,12,231,52,oj_howard_TE
53,9,,3.12,6.04,Cooper Kupp,52.1,5.04,WR,False,5.2,LAR,12,235,53,cooper_kupp_WR
54,11,,4.01,6.07,Tyler Lockett,52.4,5.04,WR,False,4.5,SEA,12,292,54,tyler_lockett_WR
55,12,,2.01,6.10,Mike Williams,53.9,5.06,WR,False,5.7,LAC,12,258,55,mike_williams_WR
56,10,,3.11,6.10,Deshaun Watson,54.7,5.07,QB,False,4.9,HOU,12,215,56,deshaun_watson_QB
57,10,,3.11,7.04,Derrius Guice,55.1,5.07,RB,False,6.0,WAS,12,296,57,derrius_guice_RB
58,9,,4.07,7.02,Calvin Ridley,56.2,5.08,WR,False,5.5,ATL,12,306,58,calvin_ridley_WR
59,7,,4.08,7.01,Chris Godwin,58.0,5.10,WR,False,4.4,TB,12,307,59,chris_godwin_WR
60,12,,3.12,7.01,Hunter Henry,59.6,5.12,TE,False,7.1,LAC,12,229,60,hunter_henry_TE
61,4,,4.01,7.09,Tevin Coleman,59.6,5.12,RB,False,5.9,SF,12,371,61,tevin_coleman_RB
62,6,,3.01,7.11,Tarik Cohen,61.3,6.01,RB,False,7.7,CHI,12,265,62,tarik_cohen_RB
63,12,,4.12,7.04,Sammy Watkins,61.5,6.01,WR,False,5.4,KC,12,235,63,sammy_watkins_WR
64,7,,2.06,7.09,Baker Mayfield,62.2,6.02,QB,False,8.2,CLE,12,158,64,baker_mayfield_QB
65,10,,2.06,8.09,Lamar Miller,62.9,6.03,RB,False,6.4,HOU,12,378,65,lamar_miller_RB
66,11,,4.02,7.12,Rashaad Penny,65.4,6.05,RB,False,7.0,SEA,12,404,66,rashaad_penny_RB
67,7,,4.07,8.01,Jarvis Landry,65.6,6.06,WR,False,5.9,CLE,12,228,67,jarvis_landry_WR
68,11,,4.12,7.10,Evan Engram,66.5,6.06,TE,False,5.7,NYG,12,224,68,evan_engram_TE
69,9,,4.12,7.11,Tyler Boyd,66.7,6.07,WR,False,5.2,CIN,12,277,69,tyler_boyd_WR
70,9,,5.03,8.03,Matt Ryan,67.8,6.08,QB,False,6.5,ATL,12,203,70,matt_ryan_QB
71,10,,4.12,7.12,Alshon Jeffery,68.6,6.09,WR,False,5.6,PHI,12,279,71,alshon_jeffery_WR
72,6,,4.01,8.11,Eric Ebron,68.8,6.09,TE,False,8.0,IND,12,188,72,eric_ebron_TE
73,12,,3.08,9.11,Darrell Henderson,69.6,6.10,RB,False,9.5,FA,12,250,73,darrell_henderson_RB
74,4,,4.05,8.08,Robby Anderson,70.0,6.10,WR,False,6.9,NYJ,12,335,74,robby_anderson_WR
75,9,,1.07,8.09,Drew Brees,70.8,6.11,QB,False,9.0,NO,12,191,75,drew_brees_QB
76,10,,4.02,8.12,Jordan Howard,74.4,7.02,RB,False,8.9,PHI,12,316,76,jordan_howard_RB
77,7,,5.05,8.10,D.J. Moore,74.6,7.03,WR,False,7.2,CAR,12,342,77,dj_moore_WR
78,9,,5.04,10.05,Jared Cook,76.4,7.04,TE,False,7.3,NO,12,169,78,jared_cook_TE
79,10,,5.01,8.12,James White,77.3,7.05,RB,False,7.4,NE,12,377,79,james_white_RB
80,11,,5.06,9.07,Russell Wilson,78.5,7.06,QB,False,8.5,SEA,12,170,80,russell_wilson_QB
81,10,,6.01,8.12,Will Fuller,78.5,7.07,WR,False,6.1,HOU,12,260,81,will_fuller_WR
82,9,,5.02,9.02,Latavius Murray,79.7,7.08,RB,False,8.3,NO,12,418,82,latavius_murray_RB
83,7,,6.05,9.07,Vance McDonald,81.4,7.09,TE,False,7.1,PIT,12,182,83,vance_mcdonald_TE
84,12,,5.11,9.01,Miles Sanders,81.5,7.10,RB,False,7.4,FA,12,247,84,miles_sanders_RB
85,6,,3.11,9.03,Allen Robinson,82.1,7.10,WR,False,7.8,CHI,12,311,85,allen_robinson_WR
